SectionID,Highway,DIR,LHRS,Offset,FROM_Distance,TO_Distance,PCI,DMI,IRI,Pave_Type,Pavement_Section_From,Pavement_Section_To,Latitude,Longitude,FUNC_CLASS
114740,540A,B,55900,0,0,5.8,42.6,5.51,3.59,ST,SEC HWY 540,BARRIE ISLAND RD 5TH SIDEROAD,,,LOC
114750,540B,B,56000,0,0,1,39.3,5.62,3.34,AC,E JCT SEC HWYS 540 & 542,GORE BAY EAST LIMITS,,,LOC
114760,540B,B,56000,3.7,3.7,5.1,76.13,8.95,3.12,ST,GORE BAY WEST LIMITS,WEST JCT SEC HWY 540,,,LOC
114770,540,B,55700,1,1,18.6,41.15,5.55,3.01,AC,LITTLE CURRENT S LTS,17.4 KM W OF LITTLE CURRENT,,,LOC
114780,540,B,55710,0.7,18.6,45.3,48.11,5.9,2.5,AC,17.4 KM W OF LITTLE CURRENT,KAGAWONG-MAPLE POINT RD,,,LOC
114790,540,B,55730,0,45.3,61.9,36.47,5.46,3.52,AC,KAGAWONG-MAPLE POINT RD,GORE BAY E JCT (540B & 542),,,LOC
114800,540,B,55740,0,61.9,66.36,65.89,7.65,2.86,ST,GORE BAY E JCT (540B & 542),JCT SMITHS BAY RD/NOBLE SIDE RD,,,LOC
114810,540,B,55750,3.26,66.36,68.6,69.47,8.07,2.89,ST,JCT SMITHS BAY RD/NOBLE SIDE RD,SECONDARY HWY 540A (AIRPORT RD),,,LOC
114820,540,B,55760,0,68.6,72.66,71.97,8.15,2.57,ST,SECONDARY HWY 540A,GORDON TOWNSHIP - CONCESSION 4,,,LOC
114830,540,B,55760,4.06,72.66,84.1,44.44,5.68,3.53,ST,CONCESSION 4 (4TH LINE GORDON),ADANAC RD (W. LTS OF EVANSVILLE),,,LOC
114840,540,B,55770,0.8,84.1,87.6,48.81,6.13,3.47,ST,ADANAC RD,BELL RD,,,LOC
114850,540,B,55770,4.3,87.6,92.7,44.47,5.47,3.18,ST,BELL RD,AINSLIE RD,,,LOC
114860,540,B,55770,9.4,92.7,103.8,46.03,5.9,3.6,ST,AINSLIE RD,SILVER WATER W LTS,,,LOC
114870,540,B,55770,20.5,103.8,106.36,42.15,6.04,4.54,ST,SILVER WATER,KEMP LAKE RD,,,LOC
114880,540,B,55780,2.06,106.36,118.61,52.2,6.27,3.09,ST,KEMP LAKE RD,ESSING RD,,,LOC
114890,540,B,55780,14.31,118.61,131.4,47.29,5.9,3.37,ST,ESSING RD,MELDRUM BAY,,,LOC
114900,542A,B,56500,0,0,2.4,29.28,4.35,4.11,ST,SEC HWY 542,TEHKUMMAH TWP RD L10-11,,,LOC
114910,542,B,56300,0,0,2.1,43.49,5.55,3.49,ST,HWY 6,2.1 KM N OF HWY 6,,,LOC
114920,542,B,56310,0.7,2.1,9.1,55.8,6.41,2.66,ST,2.1 KM N OF HWY 6,9.1KM W OF HWY 6 (TRAILS END RD),,,LOC
114930,542,B,56310,7.7,9.1,15.8,47.12,5.99,3.55,ST,9.1KM W OF HWY 6 (TRAILS END RD.),MINDEMOYA 1KM E OF JCT 551,,,LOC
114940,542,B,56320,1,15.8,24.6,35.47,4.69,3.54,ST,1.0KM N OF SILVER BAY RD-BIG LAKE,MINDEMOYA-1.0 KM E OF E JCT HWY 551,,,LOC
114950,542,B,56320,9.8,24.6,27.1,34.81,5.96,4.34,AC,MINDEMOYA-1.0 KM E OF E JCT HWY 551,1.5 KM W OF E JCT HWY 551,,,LOC
114960,542,B,56330,1.5,27.1,35.9,38.47,4.85,3.26,ST,1.5 KM W OF E JCT HWY 551,W JCT SEC HWY 551 (DRYDENS CORNERS),,,LOC
114970,542,B,56340,0,35.9,42,37.2,4.97,3.69,ST,W JCT SEC HWY 551 (DRYDENS CORNERS),PERIVALE RD EAST - SPRING BAY,,,LOC
114980,542,B,56340,6.1,42,49.992,48.99,6.04,3.29,ST,PERIVALE RD EAST - SPRINGS BAY,OLD MILL/EVERGREEN DR,,,LOC
114990,542,B,56340,14.092,49.992,58.292,59.51,6.79,2.61,ST,OLD MILL/EVERGREEN DR,8.3 W OF OLD MILL/EVERGREEN DR,,,LOC
115000,542,B,56350,1.792,58.292,69.6,65.91,7.61,2.79,ST,8.3 W OF OLD MILL/EVERGREEN DR,SECONDARY HWY 540,,,LOC
115010,546,B,56900,0,0,0.6,78.65,8.58,1.64,AC,IRON BR - HWY 17,0.3 KM N OF JOHN ST - IRON BR,,,LOC
115020,546,B,56900,0.6,0.6,10.9,64.55,8,3.67,ST,0.3 KM OF JOHN ST - IRON BR,SEC HWY 554,,,LOC
115030,546,B,56910,0,10.9,24.6,61.21,8.3,4.77,ST,SEC HWY 554,13.7 KM N OF JCT HWY 554,,,LOC
115040,546,B,56910,13.7,24.6,46.6,55.8,7.62,4.64,ST,13.7 KM N OF JCT HWY 554,35.7 KM N OF JCT HWY 554 (LAJOULE CK BR),,,LOC
115050,546,B,56910,35.7,46.6,64.07,51.65,7.05,4.46,ST,35.7 KM N OF JCT HWY 554 (LAJOULE CK BR),JCT HWY 639,,,LOC
115060,546,B,56920,0,64.07,76.57,11.13,3.56,6.12,ST,SEC HWY 639,MOUNT LAKE (END OF HWY),,,LOC
115070,547,B,57000,0,0,5.6,82.91,8.91,1.47,AC,HWY 101,CEDAR ST - HAWK JCT,,,LOC
115080,548,B,57100,0,0,5.5,72.79,8.24,2.02,AC,HWY 17,0.3 E OF KENT S CORNERS SEC HWY 548,,,LOC
115090,548,B,57103,0,5.5,15,84.55,9.18,1.58,AC,0.3 E OF KENT S CORNERS SEC HWY 548,BASE LINE ROAD,,,LOC
115100,548,B,57110,0,15,18.1,23.33,3.93,4.51,ST,BASE LINE RD,HILTON BEACH S LTS 0.1 K PAST SPRUCE ST,,,LOC
115110,548,B,57110,3.1,18.1,42.1,43.18,5.82,3.99,ST,HILTON BEACH S LTS 0.1 K PAST SPRUCE ST,1.9 KM W OF REED'S RD-5TH SD RD,,,LOC
115120,548,B,57120,12.1,42.1,56.5,50.14,6.11,3.2,ST,1.9 KM W OF REED'S RD-5TH SD RD,I LINE RD (TWO TREE CK BR),,,LOC
115130,548,B,57130,10.2,56.5,68.4,69.76,8.37,3.33,ST,I LINE RD (TWO TREE CK BR),RICHARD'S LANDING W LTS,,,LOC
115140,548,B,57140,7.9,68.4,69.5,60.19,8.12,3.55,AC,RICHARD'S LANDING W LTS,200 M PAST ARTHUR ST,,,LOC
115150,548,B,57140,9,69.5,75,81.15,8.7,1.45,AC,200 M EAST OF ARTHUR ST,KENT'S CORS-SEC HWY 548,,,LOC
115160,550,B,57410,7.5,11.1,12.7,63.76,7.37,2.18,AC,SAULT STE MARIE W LTS,SEC HWY 565,,,LOC
115170,550,B,57420,0,12.7,20.4,62.09,7.15,2.14,AC,SEC HWY 565,GROS CAP END OF HWY,,,LOC
115180,551,B,57600,0.4,0.4,1.3,53.62,5.98,2.35,ST,OLD GOVERNMENT ROAD - PROVIDENCE BAY,MINDEMOYA RIVER BRIDGE,,,LOC
115190,551,B,57600,1.3,1.3,2.6,64.06,8.82,3.88,AC,MINDEMOYA RIVER BRIDGE,1.3 KM N OF MINDEMOYA CREEK BRIDGE,,,LOC
115200,551,B,57600,2.6,2.6,6.9,43.48,5.45,3.33,ST,1.3 KM N OF MINDEMOYA CREEK BRIDGE,W JCT SEC HWY 542,,,LOC
115210,551,B,57620,0,17.2,29,40.46,5.55,3.1,AC,E JCT SEC HWY 542-MINDEMOYA,WEST BAY-SEC HWY 540,,,LOC
115220,552,B,57700,0,0,5.9,47.3,6.07,2.81,AC,SEC HWY 556,0.3KM W OF GOULAIS RIVER BRIDGE,,,LOC
115230,552,B,57700,5.9,5.9,8.9,75.57,8.47,1.92,AC,0.3KM W OF GOULAIS RIVER BRIDGE,3.3 KM W OF GOULAIS R BR,,,LOC
115240,552,B,57700,8.9,8.9,11.9,71.5,8.3,2.26,AC,3.3 KM W OF GOULAIS R BR,HWY 17,,,LOC
115250,552,B,57720,0,11.9,17.2,37.22,5.81,3.84,AC,HWY 17,GOULAIS MISSION RD -FENWICK TWP,,,LOC
115260,552,B,57720,5.3,17.2,18.5,82.47,9.99,3.67,ST,GOULAIS MISSION RD -FENWICK TWP,GRANT'S RD - FENWICK TWP,,,LOC
115280,554,B,57900,0,0,5.9,66.12,8.21,3.73,ST,SEC HWY 546,BELLS FALLS BR(LITTLE WHITE R),,,LOC
115290,554,B,57900,5.9,5.9,16.6,51.97,6.79,3.98,ST,BELLS FALLS BR(LITTLE WHITE R),HWY 129,,,LOC
115300,556,B,58100,0,0,4.41,57.89,6.39,1.78,AC,HEYDEN - HWY 17,SEC HWY 552,,,LOC
115310,556,B,58110,0,4.41,16.51,88.03,9.23,1.17,AC,SEC HWY 552,0.4 KM W OF ACR CROSSING,,,LOC
115320,556,B,58110,12.1,16.51,25.49,87.09,9.05,1.08,AC,0.4 KM W OF ACR CROSSING,SEC HWY 532,,,LOC
115370,557,B,58240,0,3.3,7.4,77.15,9.33,3.56,ST,SEC HWY 555,4.1 KM N OF SEC HWY 555,,,LOC
115380,557,B,58240,4.1,7.4,13,86.55,10,2.94,ST,4.1 KM N OF SEC HWY 555,0.3 KM N OF CATARACT R BR,,,LOC
115390,557,B,58240,9.7,13,21.5,85.78,10,3.09,ST,0.3 KM N OF CATARACT R BR,1.2 KM N OF BOAT LAUNCH RD,,,LOC
115400,557,B,58240,18.2,21.5,23,56.74,8.44,5.81,ST,1.2 KM N OF BOAT LAUNCH RD,MATINENDA LAKE (END OF HWY),,,LOC
115410,558,B,58410,3.2,10.1,13.5,55.28,6.39,2.72,ST,3.2 KM W OF HWY 11,6.6 KM W OF HWY 11,,,LOC
115430,559,B,58505,0,0,1.6,89.83,9.57,1.34,AC,HWY 400,390M W OF HWY 7182 (SHEBESHEKONG RD),,,LOC
115440,559,B,58505,1.6,1.6,9.31,59.53,6.84,2.69,ST,390M W OF HWY 7182 (SHEBESHEKONG RD),8.1M W OF HWY 7182 (DILLON RD),,,LOC
115450,559,B,58509,8.1,9.31,18.44,69.55,8,2.76,ST,DILLON RD,KILLBEAR PROV PARK,,,LOC
115470,560,B,58600,0,0,10,80.25,8.6,1.45,AC,JUNCTION HIGHWAY 11,0.8 KM WEST OF SEC HIGHWAY 573,,,LOC
115480,560,B,58610,0.8,10,24.6,48.82,5.36,2.21,ST,0.8 KM WEST OF SEC HIGHWAY 573,0.8 KM W OF ROBILLARD-TRUAX TWP BDY,,,LOC
115490,560,B,58610,15.4,24.6,39.8,49.17,5.9,3.03,ST,0.8 KM W OF ROBILLARD-TRUAX TWP BDY,EAST JCT. HWY. 65 - ELK LAKE,,,LOC
115500,560,B,58640,0,40.8,59.59,50.88,6.04,2.95,ST,ELK LAKE-W JCT HWY 65,4.3 KM E OF BEAUTY LAKE RD,,,LOC
115510,560,B,58640,18.79,59.59,79.79,54.62,6.44,2.92,ST,4.3 KM E OF BEAUTY LAKE RD,WLY TO GOWGANDA E LIMIT,,,LOC
115520,560,B,58650,16.39,79.79,85.4,48.02,6.86,3.66,AC,GOWGANDA E LTS,GOWGANDA W LTS,,,LOC
115530,560,B,58660,2.2,85.4,93.2,59.92,6.96,2.81,ST,GOWGANDA W LTS,7.8 KM W OF GOWGANDA LTS,,,LOC
115540,560,B,58660,10,93.2,100.9,56.25,6.53,2.78,ST,7.8 KM W OF GOWGANDA W LTS,15.5 KM W OF GOWGANDA,,,LOC
115550,560,B,58670,3.6,100.9,111.2,63.65,7.07,2.31,ST,15.5 KM W OF GOWGANDA,25.8 KM W OF GOWGANDA,,,LOC
115560,560,B,58675,1.5,111.2,124.7,60.44,6.9,2.62,ST,25.8 KM W OF GOWGANDA,39.3 KM W OF GOWGANDA,,,LOC
115570,560,B,58680,5,124.7,132.3,60.4,6.96,2.73,ST,39.3 KM W OF GOWGANDA,SHINING TREE W ENT,,,LOC
115580,560,B,58680,12.6,132.3,142.4,70.45,7.84,2.34,ST,SHINING TREE W ENT,LOWER OPIKINIMIK RIVER,,,LOC
115590,560,B,58690,0,142.4,153.1,66.47,7.46,2.44,ST,LOWER OPIKINIMIK RIVER,SECONDARY HIGHWAY 560A,,,LOC
115600,560,B,58700,0,153.1,165.4,75.61,8.52,2.51,ST,SECONDARY HIGHWAY 560A,0.3 KM EAST OF GFP ROAD,,,LOC
115610,560,B,58700,12.3,165.4,184.1,72.84,8.15,2.41,ST,0.3 KM EAST OF GFP ROAD,JUNCTION 144,,,LOC
115620,562,B,59000,0,0,1.9,69.62,8.06,2.85,ST,JUNCTION HIGHWAY 11,ONR CROSSING,,,LOC
115630,562,B,59000,1.9,1.9,14.5,61.53,7.05,2.67,ST,ONR CROSSING,JUNCTION HIGHWAY 65,,,LOC
115640,563,B,59030,0,0,5.5,72.09,8.51,3.14,ST,HWY 17,BATCHAWANA BAY -GOVERNMENT DOCK,,,LOC
115660,565,B,59200,0,0,1.6,68.89,8.28,2.58,AC,SEC HWY 550,BASE LINE RD - S.S.MARIE N LTS,,,LOC
115670,566,B,59300,0,0,3.1,46.21,5.41,2.77,ST,MATACHEWAN - HWY 66,CONSOLIDATED MINE RD,,,LOC
115690,567,B,59400,3.7,3.7,10.8,51.06,6.19,3.16,ST,HAILEYBURY-S LTS,0.8 KM S OF SKI CLUB ENTRANCE,,,LOC
115710,568,B,59500,0,0,2.4,70.43,8.67,3.7,ST,HWY 11,KENOGAMI-ONR X-ING,,,LOC
115720,569,B,59600,0,0,28.3,62.05,7.07,2.6,ST,S JCT HWY 11,N JCT HWY 11 & SEC HWY 624,,,LOC
115730,570,B,59700,0,0,4.452,52.01,6.63,3.71,ST,HWY 11,MAISONVILLE TWP(IN C1-E OF HWY),,,LOC
115740,571,B,59800,0,0,4.5,79.78,8.74,2.11,ST,JUNCTION HIGHWAY 562,SECONDARY HWY 640 - AIRPORT RD,,,LOC
115750,571,B,59810,0,4.5,5.8,87.48,9.62,1.71,AC,SECONDARY HWY 640 - AIRPORT RD,HWY 11 (EARLTON BYPASS),,,LOC
115760,572,B,59900,0,0,8,76.63,8.84,2.85,ST,HIGHWAY 11,HOLTYRE MINE ROAD,,,LOC
115770,572,B,59900,8,8,16.64,83.97,9.99,3.4,ST,HOLTYRE MINE ROAD,HIGHWAY 101,,,LOC
115780,573,B,60100,0,0,10.305,59.75,7.46,3.66,ST,CHARLTON - SEC HWY 560,9.9 KM N OF SEC HWY 560,,,LOC
115790,573,B,60110,0.6,10.305,19.705,56.22,7.18,3.85,ST,9.9 KM N OF SEC HWY 560,HWY 11,,,LOC
115800,574,B,60200,0,0,15.9,64.95,7.69,3.09,ST,NOREMBEGA-FOX TWP RD C 1-2,SEC HWY 652,,,LOC
115810,575,B,60300,0,0,18.9,80.93,8.67,1.79,ST,HWY 17,FIELD WEST LIMIT,,,LOC
115820,575,B,60300,18.9,18.9,20.1,77.11,8.65,1.93,AC,FIELD WEST LIMIT,HWY 64,,,LOC
115830,577,B,60500,0,0,5.2,56.52,6.79,3.15,ST,SHILLINGTON - HWY 101,5.2KM N OF HWY 101,,,LOC
115840,577,B,60500,5.2,5.2,10.6,63.1,7.75,3.53,ST,5.2KM N OF HWY 101,SOUTH JCT HWY 11,,,LOC
115850,579,B,60810,1.6,2.3,9.3,81.47,9.19,2.54,ST,COCHRANE N LTS-WESTERN AV,8.6KM N OF JCT HWY 11 & WESTERN AVE,,,LOC
115860,579,B,60810,8.6,9.3,16.7,81.36,8.89,2.07,ST,8.6KM N OF JCT HWY 11 & WESTERN AVE,16KM N OF JCT HWY 11 & WESTERN AVE,,,LOC
115870,579,B,60810,16,16.7,25,78.63,8.74,2.32,ST,16KM N OF JCT HWY 11 & WESTERN AVE,24.3KM N OF JCT HWY 11 & WESTERN AVE,,,LOC
115880,579,B,60820,7.6,25,29.6,81.34,9.26,2.68,ST,24.3KM N OF JCT HWY 11 & WESTERN AVE,GARDINER FERRY,,,LOC
115900,580,B,61000,0,0,12.2,53.38,6.07,2.54,ST,HWY 11,LAKE NIPIGON PARK ENT,,,LOC
115910,581,B,61100,0,0,4.6,73.38,8.52,2.92,ST,HWY 11-REMI LAKE PROV RD,HWY 7181,,,LOC
115920,581,B,61115,0,4.6,10.6,71.96,8.89,3.78,ST,HWY 7181,REMI LAKE PROV PARK,,,LOC
115930,582,B,61200,0,0,6.4,83.86,9.41,2.47,ST,E JCT HWYS 11/17,S JCT HWYS 11/17,,,LOC
115940,583,B,61300,0,0,26.6,73.41,8.13,2.27,ST,MEAD NLY,0.3 KM S OF KENDALL CONC 2 & 3,,,LOC
115950,583,B,61308,6.8,26.6,31.3,85.13,8.93,1.2,AC,0.3 KM S OF KENDALL CONC 2 & 3,4.6 KM S OF MAIN ST - HEARST,,,LOC
115960,583,B,61340,3.6,40.9,49.2,78.1,8.57,2.14,ST,3.6 KM N OF HWY 11 - HEARST,END OF HWY,,,LOC
115970,584,B,61520,5.64,16.42,42.94,86.46,9.07,1.19,AC,1.9 KM N OF BURROUGHS CREEK,19.6 KM N OF FALSE CREEK CULV,,,COL
115980,584,B,61530,19.6,42.94,69.02,76.13,8.02,1.31,AC,19.6 KM N OF FALSE CREEK CULV,NAKINA - HOWARD CR,,,COL
115990,585,B,61700,0,0,37.1,41.2,5.55,3.91,ST,HWYS 11/17,PINE PORTAGE -END OF HIGHWAY SI,,,LOC
116000,586,B,61800,0,0,5.3,60.34,7.75,4.03,ST,HWY 11,SHELTER BAY - END OF HWY SIGN,,,LOC
116010,587,B,61900,0,0,14.1,56.94,6.66,2.86,ST,HWYS 11/17,SIBLEY PROV PARK BDY,,,LOC
116020,587,B,61930,6.38,14.1,41.22,60.06,7.28,3.31,ST,SIBLEY PROV PARK BDY,SILVER ISLET - HWY END (SIGN),,,LOC
116030,588,B,62000,0,0,1.8,69.68,7.82,1.93,AC,HWYS 11/17,RIVER RD - PAIPOONGE TWP,,,LOC
116040,588,B,62000,1.8,1.8,15.16,84.4,9.26,2.13,ST,RIVER RD - PAIPOONGE TWP,HWY 595,,,LOC
116050,588,B,62010,0,15.16,24.08,52.98,6.61,3.5,ST,HWY 595,0.2 KM E OF HWY 590,,,LOC
116060,588,B,62010,8.92,24.08,28.89,65.01,7.54,2.21,AC,0.2 KM E OF SEC HWY 590,4.6 KM W OF SEC HWY 590,,,LOC
116070,588,B,62020,4.6,28.89,33.17,71.93,8.44,3.05,ST,4.6 KM W OF SEC HWY 590,SILVER MOUNTAIN - SEC HWY 593,,,LOC
116080,588,B,62030,0,33.17,41.18,84,9.48,2.56,ST,SILVER MOUNTAIN - SEC HWY 593,PATTERSON RD - STRANGE TWP,,,LOC
116090,588,B,62030,8.01,41.18,54.17,77.82,8.67,2.36,ST,PATTERSON RD - STRANGE TWP,0.8 KM W OF ROUND LAKE RD. (HWY.ENDS),,,LOC
116100,589,B,62200,3.9,3.9,11.85,79.05,8.43,1.41,AC,3.9 KM NORTH OF HWY 102,0.3 KM N OF SEC HWY 591 AT LAPPE,,,LOC
116110,589,B,62210,0.3,11.85,21.15,55.22,6.44,2.82,ST,0.3 KM NORTH OF HWY 591 AT LAPPE,HOWCUM LAKE ROAD,,,LOC
116120,589,B,62210,9.6,21.15,29.76,64.79,7.71,3.15,ST,HOWCUM LAKE ROAD,MARY LAKE ROAD - END OF HWY (MTO SIGN),,,LOC
116130,590,B,62320,0,0,14.1,59.9,7,2.25,AC,HWYS 11/17,0.8 KM S OF BOREAL RD,,,LOC
116140,590,B,62330,8.38,14.1,23.7,60.02,6.73,1.91,AC,0.8 KM S OF BOREAL RD,SEC HWY 588,,,LOC
116150,591,B,62500,0,0,7.86,41.18,4.94,2.92,ST,SEC HWY 589,ISLAND LK STORE RD (TROUT LK RD)-END OF HWY,,,LOC
116160,592,B,62600,0,0,1.559,86,9.47,1.73,AC,NOVAR - HWY 11,SAVAGE SETTLEMENT RD,,,LOC
116170,592,B,62605,0.78,1.559,11.792,40.23,4.94,3.09,ST,SAVAGE SETTLEMENT RD,0.8KM SOUTH OF HWY 518 (EMSDALE),,,LOC
116180,592,B,62605,11.013,11.792,12.592,76.88,9.81,3.35,AC,0.8KM SOUTH OF HWY 518 (EMSDALE),HWY 518 (EMSDALE),,,LOC
116190,592,B,62620,0,12.592,14.592,92.57,10,1.49,AC,HWY 518 (EMSDALE),DEER LAKE RD (2.0KM N OF HWY 518),,,LOC
116200,592,B,62620,2,14.592,16.292,90.28,9.8,1.56,AC,DEER LAKE RD (2.0KM N OF HWY 518),N JCT HWY 11,,,LOC
116210,593,B,62700,0,0,8.82,71.75,8.59,3.33,ST,HWY 61,PIGEON R RD,,,LOC
116220,593,B,62710,0,8.82,29.16,68.49,8.3,3.45,ST,PIGEON R RD,ARROW R BR (N) JACKPINE,,,LOC
116230,593,B,62720,0,29.16,38.36,78.79,9.26,3.15,ST,ARROW R BR (N) JACKPINE,9.5KM S OF HWY 588,,,LOC
116240,593,B,62720,9.2,38.36,47.86,67.05,8.41,3.89,ST,9.5KM S OF HWY 588,SEC HWY 588,,,LOC
116250,594,B,62800,3.9,3.9,8.17,40.58,5.8,3.38,AC,DRYDEN WEST LIMITS,0.1 KM WEST OF JUNCTION HIGHWAY 502,,,LOC
116260,594,B,62805,0.1,8.17,14.84,54.36,6.53,3.12,ST,0.1 KM WEST JUNCTION HIGHWAY 502,2.2 KM WEST OF ADAMS ROAD,,,LOC
116270,594,B,62810,2.2,14.84,18.74,61.21,7.36,3.23,ST,2.2 KM W OF ADAMS RD (0.4 KM W OF PARSON RD),STEPHENSON ROAD (N),,,LOC
116280,594,B,62810,6.1,18.74,23.57,57.28,6.86,3.13,ST,STEPHENSON ROAD (N),SOUTH MINNITAKI RD,,,LOC
116290,594,B,62810,10.93,23.57,27.74,69.92,8.06,2.79,ST,SOUTH MINNITAKI RD,0.2 KM WEST OF OJIBWAY DRIVE,,,LOC
116300,594,B,62810,15.1,27.74,35.64,72.11,8.1,2.46,ST,0.2 KM WEST OF OJIBWAY DRIVE,EAGLE RIVER (CPR CROSSING),,,LOC
116310,594,B,62820,6.6,35.64,37.64,57.84,7.18,3.55,ST,EAGLE RIVER (CPR CROSSING),WEST JUNCTION HIGHWAY 17,,,LOC
116320,595,B,62900,0,0,20.9,56.45,7.39,4.15,ST,SEC HWY 597,HWY 608 AT SOUTH GILLIES,,,LOC
116330,595,B,62910,0,20.9,27.06,75.56,8.78,2.95,ST,HWY 608 AT SOUTH GILLIES,SEC HWY 588,,,LOC
116340,595,B,62920,0,27.06,39.34,51.63,6.71,3.91,ST,SEC HWY 588,SEC HWY 590,,,LOC
116350,596,B,63105,0,5.8,6.9,73,9.27,3.22,AC,JCT HWY 17A,1.1 KM N OF JCT HWY 17A,,,LOC
116360,596,B,63105,1.1,6.9,25.58,68.81,7.66,2.34,ST,1.1 KM N OF JCT HWY 17A,11.1 KM N OF HWY 641,,,LOC
116370,596,B,63110,11.1,25.58,48.18,84.98,9.35,2.17,ST,11.1 KM N OF HWY 641,MINAKI - MTC HWY ENDS SIGN,,,LOC
116380,597,B,63301,0,0,15.3,73.78,8.85,3.39,ST,SEC HWY 608,CLOUD LAKE RD,,,LOC
116390,599,B,63500,0,0,32.49,74.01,8.15,2.2,ST,IGNACE - HWY 17,ENGLISH RIVER BRIDGE,,,COL
116400,599,B,63520,0,32.49,60.15,74.05,8.3,2.44,ST,ENGLISH RIVER BRIDGE,0.5 KM N OF HWY 642,,,COL
116410,599,B,63530,0.5,60.15,100.21,58.73,6.61,2.46,ST,0.5 KM N OF HWY 642,5.52 KM N OF KEN / TH BAY DIST BNDY,,,COL
116420,599,B,63545,5.52,100.21,111.8,82.5,9.33,2.58,ST,5.52 KM N OF KEN / TH BAY DIST BNDY,EADY LAKE ROAD,,,COL
116430,599,B,63550,8.19,111.8,126.77,82.32,9.26,2.5,ST,EADY LAKE ROAD,SAVANT LAKE - CNR CROSSING,,,COL
116440,599,B,63560,5.4,126.77,164.05,61.79,6.98,2.5,ST,SAVANT LAKE - CNR CROSSING,13.7 KM N OF STURGEON R CULVERT,,,COL
116450,599,B,63570,13.7,164.05,202.11,66.33,7.71,2.87,ST,13.7 KM N OF STURGEON R CULVERT,.4 KM S OF LOW RIVER CULVERT,,,COL
116460,599,B,63570,51.76,202.11,232.67,76.11,8.54,2.45,ST,.4 KM S OF LOW RIVER CULVERT,S LIMITS OF OSNABURGH 63 (MISKEEGOGAMI F N),,,COL
116470,599,B,63590,10.06,232.67,241.06,83.07,9.26,2.37,ST,S LIMITS OF OSNABURGH 63 (MISKEEGOGAMI F N),N LTS OF OSNABURGH 63A,,,COL
116480,599,B,63590,18.45,241.06,256.56,75.91,8.67,2.7,ST,N LTS OF OSNABURGH 63A,S LTS OF OSNABURGH 63B,,,COL
116490,599,B,63600,0.9,256.56,267.4,88.45,10,2.6,ST,S LTS OF OSNABURGH 63B,N LTS OF OSNABURGH 63B,,,COL
116500,599,B,63600,11.74,267.4,291.36,87.48,10,2.78,ST,N LTS OF OSNABURGH 63B,CENTRAL PATRICIA,,,COL
116510,600,B,64100,0,0,5,95.84,9.99,1.24,ST,JUNCTION HIGHWAYS 71/615 & 600,BLACK HAWK (SIFTON TWP RD L 6-7-TAIT RD),,,LOC
116540,600,B,64130,0,42.17,49.01,43.1,5.79,3.96,ST,SECONDARY HIGHWAY 619,BERGLAND - SEC HWY 621,,,LOC
116550,600,B,64140,0,49.01,71.52,62.56,7.43,3.1,ST,BERGLAND - SEC HWY 621,RIVER RD,,,LOC
116560,600,B,64150,0,71.52,86.62,67.79,8.26,3.51,ST,RIVER RD,RAINY RIVER - HWY 11,,,LOC
116570,601,B,64300,1.6,1.6,10.97,52.44,6.37,3.21,ST,1.6 KM N OF DRYDEN - GOVT ST - W JCT HWY 17,ZEALAND TWP RD(SUNSTROM RD)@ 90 DEGREE CORNER,,,LOC
116580,601,B,64310,0,10.97,21.8,49.28,6.53,4.04,ST,ZEALAND TWP RD(SUNSTROM RD)@ 90 DEGREE CORNER,S JCT DRYDEN AIRPORT BYPASS,,,LOC
116590,601,B,64331,0,21.8,26.9,50.93,6.8,3.2,AC,S JCT DRYDEN AIRPORT BYPASS,E JCT HWY 17,,,LOC
116600,602,B,64500,2.5,2.5,12.37,56.54,6.66,2.94,ST,FORT FRANCES W LTS (OAKWOOD RD),JCT HWY 611,,,LOC
116610,602,B,64510,0,12.37,24.91,72.29,8.1,2.43,ST,JCT HWY 611,HWY 613,,,LOC
116620,602,B,64520,0,24.91,35.61,39.5,5.14,3.55,ST,HWY 613,0.9 KM W OF OGDEN RD,,,LOC
116630,602,B,64530,0.9,35.61,47.11,51.32,6.3,3.3,ST,0.9 KM W OF OGDEN RD,EMO - HWYS 11 & 71,,,LOC
116650,605,B,64800,0,0,4.5,53.15,6.3,2.96,ST,HWY 17,1.3KM NORTH OF SALTON RD,,,LOC
116660,605,B,64800,4.5,4.5,8.7,61.77,7.51,3.38,ST,1.3KM N OF SALTON RD,MOOSE CREEK BRIDGE,,,LOC
116670,605,B,64800,8.7,8.7,12.4,63.84,7.64,3.21,ST,MOOSE CREEK BRIDGE,END OF HWY,,,LOC
116680,607A,B,65100,0,0,2.6,29.73,4.65,4.52,ST,SEC HWY 607-BIGWOOD,FRENCH RIVER-SCHELL'S CAMP,,,LOC
116690,607,B,65030,0,0,9.5,30.78,4.74,4.48,ST,HWY 69,HWY 64,,,LOC
116700,608,B,65200,0,0,8.3,43.14,4.99,2.64,ST,HWY 61,HWY 597,,,LOC
116710,608,B,65210,0,8.3,19.03,69.96,8,2.69,ST,HWY 597,SEC HWY 595 - SOUTH GILLIES,,,LOC
116720,609,B,65300,0,0,3.1,45.78,6.14,4.04,ST,JCT HWY 105,LOWER FALLS BRIDGE,,,LOC
